,Nombre,Edad,Fecha de nacimiento,Liga,Temporada,Posicion,Club,Nacionalidad,Calificacion,Minutos jugados totales,Minutos jugados local,Minutos jugados visita,Apariciones totales,Apariciones local,Apariciones visita,Goles totales,Goles local,Goles visita,Asistencias totales,Asistencias local,Asistencias visita,Goles penal,Penales errados,Partidos sin gol recibido totales,Partidos sin gol recibido local,Partidos sin gol recibido visita,Goles permitidos totales,Goles permitidos local,Goles permitidos visita,Tarjetas amarillas totales,Tarjetas rojas totales,Participacion en goles x cada 90 min totales,Asistencias x cada 90 min totales,Goles x cada 90 min totales,Goles x cada 90 min local,Goles x cada 90 min visita,Minutos x gol totales,Goles permitidos x cada 90 min totales,Minutos x goles permitidos totales,Minutos x partido,Minutos x tarjeta totales,Minutos x asistencia totales,Tarjetas x cada 90 min totales,Calificacion,Asistencias x partido totales,Pases x cada 90 minutos totales,Pases x juego totales,Pases totales,Pases completos x partidos totales,Pases completos totales,Pases completos x cada 90 min,Pases clave x partido totales,Pases clave totales,Centros x partido totales,Entradas x cada 90 min totales,Entradas x partido totales,Entradas totales,Balones perdidos x partido totales,Atajadas x partido totales,Intercepciones x partido totales,Regates existosos x partido totales,Tiros recibidos x partido totales,Tiros x goles anotados totales,Tiros x cada 90 min totales,Tiros desviados x partido totales,Regates x partido totales,Tiros puerta x partido totales,Duelos aereos ganados x partidos totales,Tiros totales,Tiros x partido totales,Tiros a puerta totales,Tiros puerta x cada 90 min totales,Tiros desviados totales,Tiros desviados x cada 90 min totales,Intercepciones totales,Intercepciones x cada 90 min totales,Centros totales,Centros x cada 90 min totales,Pases clave x cada 90 min totales,Regates totales,Regates x cada 90 min totales,Regates existosos totales,Regates existosos x cada 90 min totales,Porcentaje regates existosos totales,Atajadas totales,Atajadas x cada 90 min totales,Tiros recibidos totales,Tiros recibidos x cada 90 min totales,Porcentaje atajadas totales,Porcentaje pases completos totales,Porcentaje tiros precisos totales,Duelos regate perdidos x cada partido totales,Duelos regate perdidos x cada 90 min totales,Duelos regate perdidos totales,Penales anotados totales,Penales errados totales,Bloqueos x partido totales,Bloqueos x cada 90 min totales,Bloqueos totales,Despejes x partido totales,Despejes x cada 90 min totales,Despejes totales,Penales cometidos totales,Penales cometidos x cada 90 min totales,Penales cometidos x partido totales,Penales atajados totales,Penales ejecutados totales,Tiros a poste totales,Tiros a poste x partido totales,Tiros a poste x cada 90 min totales,Punetazos totales,Punetazos x partido totales,Punetazos x cada 90 min totales,Offsides x cada 90 min totales,Offsides x partido totales,Offsides totales,Penales generados totales,Tasa tiros/goles totales,Faltas recibidas totales,Faltas recibidas x partido totales,Faltas recibidas x cada 90 min totales,Faltas cometidas x cada 90 min totales,Faltas cometidas x partido totales,Faltas cometidas totales,Duelos aereos ganados totales,Duelos aereos ganados x cada 90 min totales,Duelos x cada 90 min totales,Duelos x partido totales,Duelos totales,Duelos ganados totales,Duelos ganados x cada 90 min totales,Duelos ganados x partido totales,Porcentaje duelos ganados totales,Balones perdidos totales,Balones perdidos x cada 90 min totales,Porcentaje centros precisos totales,Centros precisos totales,Centros precisos x partido totales,Centros precisos x cada 90 min totales,Hattricks totales
2111,Danilo,32,15/07/1991,Serie A,2022/2023,Defender,Juventus,Brazil,7.22,3182,1632,1550,37,19,18,3,3,0,3,1,2,0,0,20,10,10,24,12,12,5,0,0.17,0.08,0.08,0.17,0.0,1061,0.68,133,86,636,1061,0.14,7.22,0.08,58.66,56.05,2074.0,47.73,1766.0,49.95,0.49,18.0,0.49,2.57,2.46,91.0,0.22,0.0,1.19,0.19,0.0,8.33,0.71,0.54,0.43,0.14,1.46,25.0,0.68,5.0,0.14,20.0,0.57,44.0,1.24,18.0,0.51,0.51,16.0,0.45,7.0,0.2,43.75,0.0,0.0,0.0,0.0,0.0,85.15,20.0,0.49,0.51,18.0,0.0,0.0,0.54,0.57,20.0,3.05,3.2,113.0,2.0,0.06,0.05,0.0,0.0,2.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.46,0.48,0.93,0.89,33.0,54.0,1.53,7.69,7.35,272.0,169.0,4.78,4.57,62.13,8.0,0.23,16.67,3.0,0.08,0.08,0.0
2115,Darko Lazović,33,15/09/1990,Serie A,2022/2023,Midfielder,Hellas Verona,Serbia,7.0,2314,1126,1188,31,15,16,4,3,1,6,2,4,0,0,5,3,2,34,19,15,0,0,0.39,0.23,0.16,0.24,0.08,579,1.32,68,75,0,386,0.0,7.0,0.19,25.42,21.23,637.0,14.57,437.0,17.44,1.5,45.0,4.07,1.0,0.83,25.0,0.47,0.0,0.53,0.6,0.0,8.25,1.32,0.6,1.6,0.5,0.2,33.0,1.1,15.0,0.6,18.0,0.72,16.0,0.64,122.0,4.87,1.8,48.0,1.92,18.0,0.72,37.5,0.0,0.0,0.0,0.0,0.0,68.6,45.45,0.47,0.56,14.0,0.0,0.0,0.1,0.12,3.0,0.57,0.68,17.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,0.12,0.0,0.0,0.0,0.36,0.3,9.0,0.0,12.12,3.0,0.1,0.12,0.32,0.27,8.0,6.0,0.24,5.31,4.43,133.0,52.0,2.08,1.73,39.1,14.0,0.56,26.23,32.0,1.07,1.28,0.0
2116,David Okereke,26,29/08/1997,Serie A,2022/2023,Forward,Cremonese,Nigeria,6.83,2272,1121,1151,33,17,16,7,2,5,0,0,0,1,0,6,6,0,38,18,20,4,0,0.28,0.0,0.28,0.16,0.39,325,1.51,60,69,568,0,0.16,6.83,0.0,18.61,14.24,470.0,10.36,342.0,13.54,0.64,21.0,0.7,0.48,0.36,12.0,1.0,0.0,0.24,1.09,0.0,6.57,1.82,0.76,2.15,0.64,1.45,46.0,1.39,21.0,0.83,25.0,0.99,8.0,0.32,23.0,0.91,0.83,71.0,2.81,36.0,1.43,50.7,0.0,0.0,0.0,0.0,0.0,72.77,45.65,0.33,0.44,11.0,1.0,0.0,0.09,0.12,3.0,0.36,0.48,12.0,1.0,0.04,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.27,9.0,3.0,15.22,32.0,0.97,1.27,0.83,0.64,21.0,48.0,1.9,12.31,9.42,311.0,128.0,5.07,3.88,41.16,33.0,1.31,26.09,6.0,0.18,0.24,0.0
2122,Davide Frattesi,24,22/09/1999,Serie A,2022/2023,Midfielder,Sassuolo,Italy,6.87,2892,1424,1468,36,18,18,7,4,3,0,0,0,0,0,9,6,3,43,14,29,4,0,0.22,0.0,0.22,0.25,0.18,413,1.34,67,80,723,0,0.12,6.87,0.0,30.77,27.47,989.0,22.17,798.0,24.83,0.81,29.0,0.56,1.77,1.58,57.0,1.31,0.0,0.42,0.86,0.0,6.86,1.49,0.67,1.56,0.67,0.67,48.0,1.33,24.0,0.75,24.0,0.75,15.0,0.47,20.0,0.62,0.9,56.0,1.74,31.0,0.96,55.36,0.0,0.0,0.0,0.0,0.0,80.69,50.0,0.5,0.56,18.0,0.0,0.0,0.17,0.19,6.0,1.06,1.18,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,56.0,1.56,1.74,1.18,1.06,38.0,24.0,0.75,9.99,8.92,321.0,168.0,5.23,4.67,52.34,47.0,1.46,15.0,3.0,0.08,0.09,0.0
2131,Denzel Dumfries,28,18/04/1996,Serie A,2022/2023,Defender,Inter Milan,Aruba,6.87,2222,1126,1096,34,15,19,1,0,1,4,1,3,0,0,11,6,5,20,8,12,4,0,0.2,0.16,0.04,0.0,0.08,2222,0.81,111,65,556,556,0.16,6.87,0.12,30.92,22.44,763.0,17.76,604.0,24.48,0.94,32.0,2.38,1.38,1.0,34.0,0.62,0.0,0.35,0.5,0.0,28.0,1.13,0.41,1.15,0.41,1.21,28.0,0.82,14.0,0.57,14.0,0.57,12.0,0.49,81.0,3.28,1.3,39.0,1.58,17.0,0.69,43.59,0.0,0.0,0.0,0.0,0.0,79.16,50.0,0.35,0.49,12.0,0.0,0.0,0.26,0.36,9.0,0.59,0.81,20.0,1.0,0.04,0.03,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.08,0.06,2.0,2.0,3.57,39.0,1.15,1.58,1.22,0.88,30.0,41.0,1.66,10.29,7.47,254.0,131.0,5.31,3.85,51.57,21.0,0.85,23.46,19.0,0.56,0.77,0.0
2132,Destiny Udogie,21,28/11/2002,Serie A,2022/2023,Defender,Udinese,Italy,6.9,2715,1483,1232,33,18,15,3,2,1,4,4,0,0,0,10,5,5,32,19,13,5,0,0.23,0.13,0.1,0.12,0.07,905,1.06,85,82,543,679,0.17,6.9,0.12,31.82,29.09,960.0,24.18,798.0,26.45,1.03,34.0,0.91,2.35,2.15,71.0,1.0,0.0,1.09,1.36,0.0,6.67,0.66,0.3,3.0,0.3,0.52,20.0,0.61,10.0,0.33,10.0,0.33,36.0,1.19,30.0,0.99,1.13,99.0,3.28,45.0,1.49,45.45,0.0,0.0,0.0,0.0,0.0,83.12,50.0,0.76,0.83,25.0,0.0,0.0,0.18,0.2,6.0,0.55,0.6,18.0,2.0,0.07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,5.0,0.0,15.0,58.0,1.76,1.92,1.23,1.12,37.0,17.0,0.56,11.77,10.76,355.0,191.0,6.33,5.79,53.8,33.0,1.09,20.0,6.0,0.18,0.2,0.0
2143,Dimitrios Nikolaou,25,13/08/1998,Serie A,2022/2023,Defender,Spezia,Greece,6.59,3054,1573,1481,37,19,18,1,0,1,0,0,0,0,0,6,4,2,49,25,24,10,1,0.03,0.0,0.03,0.0,0.06,3054,1.44,62,83,278,0,0.32,6.59,0.0,47.64,43.58,1569.0,35.92,1293.0,39.26,0.28,10.0,0.5,1.4,1.28,46.0,0.25,0.0,0.75,0.28,0.0,8.0,0.24,0.14,0.33,0.08,0.83,8.0,0.22,3.0,0.09,5.0,0.15,27.0,0.82,18.0,0.55,0.3,12.0,0.36,10.0,0.3,83.33,0.0,0.0,0.0,0.0,0.0,82.41,37.5,0.33,0.36,12.0,0.0,0.0,0.72,0.79,26.0,2.17,2.37,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,19.0,0.53,0.58,0.82,0.75,27.0,30.0,0.91,5.5,5.03,181.0,105.0,3.19,2.92,58.01,9.0,0.27,22.22,4.0,0.11,0.12,0.0
2147,Dodô,25,17/11/1998,Serie A,2022/2023,Defender,Fiorentina,Brazil,6.74,2338,1189,1149,33,17,16,1,1,0,3,1,2,0,0,9,4,5,26,14,12,5,1,0.15,0.12,0.04,0.08,0.0,2338,1.0,90,71,468,779,0.19,6.74,0.09,47.5,37.39,1234.0,31.48,1039.0,40.0,0.82,27.0,1.85,1.5,1.18,39.0,0.45,0.0,0.73,0.91,0.0,8.0,0.31,0.12,1.55,0.12,0.58,8.0,0.24,4.0,0.15,4.0,0.15,24.0,0.92,61.0,2.35,1.04,51.0,1.96,30.0,1.15,58.82,0.0,0.0,0.0,0.0,0.0,84.2,50.0,0.64,0.81,21.0,0.0,0.0,0.06,0.08,2.0,0.82,1.04,27.0,1.0,0.04,0.03,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,39.0,1.18,1.5,1.08,0.85,28.0,19.0,0.73,8.55,6.73,222.0,127.0,4.89,3.85,57.21,15.0,0.58,16.39,10.0,0.3,0.38,0.0
2148,Domagoj Bradarić,24,10/12/1999,Serie A,2022/2023,Defender,Salernitana,Croatia,6.59,2249,1131,1118,31,16,15,0,0,0,3,1,2,0,0,6,4,2,43,19,24,5,0,0.12,0.12,0.0,0.0,0.0,0,1.72,52,73,450,750,0.2,6.59,0.1,34.82,28.06,870.0,22.16,687.0,27.49,0.55,17.0,2.19,1.12,0.9,28.0,0.32,0.0,0.61,0.48,0.0,0.0,0.12,0.1,1.42,0.0,0.45,3.0,0.1,0.0,0.0,3.0,0.12,19.0,0.76,68.0,2.72,0.68,44.0,1.76,15.0,0.6,34.09,0.0,0.0,0.0,0.0,0.0,78.97,0.0,0.26,0.32,8.0,0.0,0.0,0.16,0.2,5.0,1.23,1.52,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,4.0,0.0,0.0,20.0,0.65,0.8,0.72,0.58,18.0,14.0,0.56,6.6,5.32,165.0,77.0,3.08,2.48,46.67,10.0,0.4,19.12,13.0,0.42,0.52,0.0
2159,Éderson,24,07/07/1999,Serie A,2022/2023,Midfielder,Atalanta,Brazil,6.89,2222,979,1243,35,17,18,1,1,0,1,0,1,0,0,7,2,5,30,15,15,4,0,0.08,0.04,0.04,0.09,0.0,2222,1.22,74,63,556,2222,0.16,6.89,0.03,43.32,30.54,1069.0,25.03,876.0,35.5,0.6,21.0,0.43,2.71,1.91,67.0,0.83,0.0,0.97,1.03,0.0,21.0,0.85,0.31,1.71,0.29,0.57,21.0,0.6,10.0,0.41,11.0,0.45,34.0,1.38,15.0,0.61,0.85,60.0,2.43,36.0,1.46,60.0,0.0,0.0,0.0,0.0,0.0,81.95,47.62,1.09,1.54,38.0,0.0,0.0,0.2,0.28,7.0,0.77,1.09,27.0,1.0,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,43.0,1.23,1.74,1.13,0.8,28.0,20.0,0.81,12.36,8.71,305.0,166.0,6.73,4.74,54.43,29.0,1.18,33.33,5.0,0.14,0.2,0.0
2171,Emanuele Valeri,25,07/12/1998,Serie A,2022/2023,Defender,Cremonese,Italy,6.75,2788,1597,1191,37,19,18,2,0,2,3,2,1,0,0,6,6,0,49,25,24,3,0,0.16,0.1,0.06,0.0,0.15,1394,1.58,57,75,929,929,0.1,6.75,0.08,26.88,22.51,833.0,14.92,552.0,17.81,1.46,54.0,3.97,1.71,1.43,53.0,0.73,0.0,0.57,0.49,0.0,13.0,0.84,0.54,1.57,0.16,0.35,26.0,0.7,6.0,0.19,20.0,0.65,21.0,0.68,147.0,4.74,1.74,58.0,1.87,18.0,0.58,31.03,0.0,0.0,0.0,0.0,0.0,66.27,23.08,0.95,1.13,35.0,0.0,0.0,0.08,0.1,3.0,0.95,1.13,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.14,5.0,0.0,7.69,37.0,1.0,1.19,0.87,0.73,27.0,13.0,0.42,8.94,7.49,277.0,121.0,3.9,3.27,43.68,27.0,0.87,27.21,40.0,1.08,1.29,0.0
2172,Emil Audero,27,18/01/1997,Serie A,2022/2023,Goalkeeper,Sampdoria,Italy,7.01,2250,1170,1080,25,13,12,0,0,0,0,0,0,0,0,4,3,1,35,15,20,1,0,0.0,0.0,0.0,0.0,0.0,0,1.4,64,90,2250,0,0.04,7.01,0.0,32.4,32.4,810.0,20.56,514.0,20.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,3.36,123.0,4.92,68.29,63.46,0.0,0.08,0.08,2.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,15.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.32,0.32,0.0,0.0,0.0,0.0,0.0,2.0,0.08,0.08,0.0,0.0,0.0,6.0,0.24,0.4,0.4,10.0,8.0,0.32,0.32,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2179,Emmanuel Gyasi,30,11/01/1994,Serie A,2022/2023,Forward,Spezia,Ghana,6.55,2838,1407,1431,35,17,18,2,1,1,0,0,0,0,0,6,4,2,44,20,24,10,0,0.06,0.0,0.06,0.06,0.06,1419,1.4,65,81,284,0,0.32,6.55,0.0,22.85,20.57,720.0,16.8,588.0,18.66,0.63,22.0,0.66,0.83,0.74,26.0,1.2,0.0,0.23,0.2,0.0,10.0,0.63,0.2,1.06,0.37,0.49,20.0,0.57,13.0,0.41,7.0,0.22,8.0,0.25,23.0,0.73,0.7,37.0,1.17,7.0,0.22,18.92,0.0,0.0,0.0,0.0,0.0,81.67,65.0,0.69,0.76,24.0,0.0,0.0,0.17,0.19,6.0,0.69,0.76,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.73,0.66,23.0,0.0,10.0,37.0,1.06,1.17,1.49,1.34,47.0,17.0,0.54,8.63,7.77,272.0,87.0,2.76,2.49,31.99,42.0,1.33,17.39,4.0,0.11,0.13,0.0
2184,Ethan Ampadu,23,14/09/2000,Serie A,2022/2023,Defender,Spezia,Wales,6.95,2739,1481,1258,32,17,15,1,1,0,1,1,0,0,0,5,3,2,43,22,21,10,1,0.07,0.03,0.03,0.06,0.0,2739,1.41,64,86,274,2739,0.33,6.95,0.03,50.06,47.52,1473.0,38.61,1197.0,40.68,0.42,13.0,0.39,2.28,2.16,67.0,0.26,0.0,1.23,0.23,0.0,0.0,0.37,0.19,0.29,0.16,2.0,11.0,0.35,5.0,0.17,6.0,0.2,38.0,1.29,12.0,0.41,0.44,9.0,0.31,7.0,0.24,77.78,0.0,0.0,0.0,0.0,0.0,81.26,45.45,0.68,0.71,21.0,0.0,0.0,0.74,0.78,23.0,2.84,2.99,88.0,2.0,0.07,0.06,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.03,0.03,1.0,0.0,0.0,20.0,0.65,0.68,1.5,1.42,44.0,62.0,2.11,9.14,8.68,269.0,156.0,5.3,5.03,57.99,8.0,0.27,50.0,6.0,0.19,0.2,0.0
2186,Fabiano Parisi,23,09/11/2000,Serie A,2022/2023,Defender,Empoli,Italy,6.84,2836,1315,1521,33,16,17,2,1,1,0,0,0,0,0,9,6,3,33,12,21,11,1,0.06,0.0,0.06,0.07,0.06,1418,1.05,86,86,236,0,0.38,6.84,0.0,40.49,38.67,1276.0,30.55,1008.0,31.99,0.64,21.0,1.79,2.16,2.06,68.0,1.21,0.0,1.21,1.79,0.0,5.5,0.35,0.27,3.18,0.06,0.88,11.0,0.33,2.0,0.06,9.0,0.29,40.0,1.27,59.0,1.87,0.67,105.0,3.33,59.0,1.87,56.19,0.0,0.0,0.0,0.0,0.0,79.0,18.18,0.88,0.92,29.0,0.0,0.0,0.45,0.48,15.0,2.03,2.13,67.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.18,73.0,2.21,2.32,1.08,1.03,34.0,29.0,0.92,12.34,11.79,389.0,229.0,7.27,6.94,58.87,40.0,1.27,22.03,13.0,0.39,0.41,0.0
2188,Fabio Depaoli,27,24/04/1997,Serie A,2022/2023,Defender,Hellas Verona,Italy,6.64,2395,997,1398,35,16,19,2,1,1,2,1,1,0,0,7,4,3,34,12,22,9,0,0.15,0.08,0.08,0.09,0.06,1198,1.28,70,68,266,1198,0.34,6.64,0.06,19.99,15.06,512.0,9.76,332.0,12.96,0.56,19.0,1.97,1.95,1.47,50.0,0.56,0.0,0.59,0.38,0.0,7.0,0.55,0.29,1.26,0.12,0.68,14.0,0.41,4.0,0.16,10.0,0.39,20.0,0.78,67.0,2.62,0.74,43.0,1.68,13.0,0.51,30.23,0.0,0.0,0.0,0.0,0.0,64.84,28.57,0.59,0.78,20.0,0.0,0.0,0.21,0.27,7.0,0.97,1.29,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,4.0,0.0,14.29,38.0,1.12,1.48,1.68,1.26,43.0,23.0,0.9,10.74,8.09,275.0,124.0,4.84,3.65,45.09,19.0,0.74,31.34,21.0,0.62,0.82,0.0
2191,Federico Baschirotto,27,20/09/1996,Serie A,2022/2023,Defender,Lecce,Italy,6.96,3330,1710,1620,37,19,18,3,2,1,0,0,0,0,0,6,2,4,41,22,19,6,0,0.08,0.0,0.08,0.11,0.06,1110,1.11,81,90,555,0,0.16,6.96,0.0,37.08,37.08,1372.0,27.59,1021.0,27.59,0.22,8.0,0.38,1.08,1.08,40.0,0.05,0.0,0.95,0.11,0.0,6.33,0.51,0.35,0.14,0.16,2.46,19.0,0.51,6.0,0.16,13.0,0.35,35.0,0.95,14.0,0.38,0.22,5.0,0.14,4.0,0.11,80.0,0.0,0.0,0.0,0.0,0.0,74.42,31.58,0.35,0.35,13.0,0.0,0.0,0.78,0.78,29.0,4.97,4.97,184.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,11.0,0.3,0.3,1.0,1.0,37.0,91.0,2.46,7.05,7.05,261.0,146.0,3.95,3.95,55.94,2.0,0.05,21.43,3.0,0.08,0.08,0.0
2197,Federico Di Francesco,29,14/06/1994,Serie A,2022/2023,Forward,Lecce,Italy,6.75,2035,988,1047,36,17,19,2,2,0,2,2,0,0,0,6,2,4,23,12,11,5,0,0.18,0.09,0.09,0.18,0.0,1018,1.02,88,57,407,1018,0.22,6.75,0.06,19.95,12.53,451.0,9.0,324.0,14.33,0.69,25.0,1.28,1.24,0.78,28.0,0.75,0.0,0.25,0.47,0.0,15.5,1.37,0.42,1.25,0.44,0.19,31.0,0.86,16.0,0.71,15.0,0.66,9.0,0.4,46.0,2.03,1.11,45.0,1.99,17.0,0.75,37.78,0.0,0.0,0.0,0.0,0.0,71.84,51.61,0.25,0.4,9.0,0.0,0.0,0.0,0.0,0.0,0.33,0.53,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.36,13.0,1.0,6.45,32.0,0.89,1.42,1.86,1.17,42.0,7.0,0.31,9.11,5.72,206.0,84.0,3.71,2.33,40.78,27.0,1.19,17.39,8.0,0.22,0.35,0.0
2198,Federico Dimarco,26,10/11/1997,Serie A,2022/2023,Defender,Inter Milan,Italy,7.15,2087,1166,921,33,16,17,4,3,1,3,2,1,0,0,11,7,4,21,8,13,0,0,0.3,0.13,0.17,0.23,0.1,522,0.91,99,63,0,696,0.0,7.15,0.09,40.24,28.3,934.0,22.76,751.0,32.36,1.82,60.0,6.24,1.38,0.97,32.0,0.3,0.0,0.55,0.15,0.0,9.25,1.59,0.67,0.58,0.45,0.12,37.0,1.12,15.0,0.65,22.0,0.95,18.0,0.78,206.0,8.88,2.58,19.0,0.82,5.0,0.22,26.32,0.0,0.0,0.0,0.0,0.0,80.41,40.54,0.21,0.3,7.0,0.0,0.0,0.12,0.17,4.0,0.36,0.52,12.0,1.0,0.04,0.03,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.22,0.15,5.0,0.0,10.81,30.0,0.91,1.29,0.52,0.36,12.0,4.0,0.17,5.34,3.76,124.0,71.0,3.06,2.15,57.26,10.0,0.43,31.07,64.0,1.94,2.76,0.0
2205,Felipe Anderson,31,15/04/1993,Serie A,2022/2023,Midfielder,Lazio,Brazil,7.13,2967,1541,1426,38,19,19,9,4,5,2,2,0,0,0,21,8,13,22,14,8,3,0,0.33,0.06,0.27,0.23,0.32,330,0.67,135,78,989,1484,0.09,7.13,0.05,40.33,34.97,1329.0,27.89,1060.0,32.16,1.24,47.0,1.32,2.46,2.13,81.0,1.13,0.0,0.71,1.45,0.0,3.56,0.97,0.24,2.5,0.61,0.37,32.0,0.84,23.0,0.7,9.0,0.27,27.0,0.82,50.0,1.52,1.43,95.0,2.88,55.0,1.67,57.89,0.0,0.0,0.0,0.0,0.0,79.76,71.88,1.42,1.64,54.0,0.0,0.0,0.16,0.18,6.0,0.63,0.73,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.18,7.0,1.0,28.12,33.0,0.87,1.0,1.21,1.05,40.0,14.0,0.42,11.44,9.92,377.0,183.0,5.55,4.82,48.54,43.0,1.3,16.0,8.0,0.21,0.24,0.0
2208,Fikayo Tomori,26,19/12/1997,Serie A,2022/2023,Defender,AC Milan,England,7.18,2766,1424,1342,33,16,17,1,1,0,1,1,0,0,0,11,6,5,27,13,14,5,0,0.07,0.03,0.03,0.06,0.0,2766,0.88,102,84,553,2766,0.16,7.18,0.03,61.76,57.52,1898.0,51.06,1685.0,54.83,0.27,9.0,0.18,2.28,2.12,70.0,0.06,0.0,0.91,0.03,0.0,7.0,0.23,0.09,0.09,0.12,1.91,7.0,0.21,4.0,0.13,3.0,0.1,30.0,0.98,6.0,0.2,0.29,3.0,0.1,1.0,0.03,33.33,0.0,0.0,0.0,0.0,0.0,88.78,57.14,0.36,0.39,12.0,0.0,0.0,0.76,0.81,25.0,2.27,2.44,75.0,1.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,1.0,0.0,14.29,25.0,0.76,0.81,0.91,0.85,28.0,63.0,2.05,7.48,6.97,230.0,158.0,5.14,4.79,68.7,2.0,0.07,0.0,0.0,0.0,0.0,0.0
2210,Filip Kostić,31,01/11/1992,Serie A,2022/2023,Midfielder,Juventus,Serbia,7.05,2583,1227,1356,37,18,19,3,1,2,8,6,2,0,0,19,9,10,31,14,17,3,0,0.38,0.28,0.1,0.07,0.13,861,1.08,83,70,861,323,0.1,7.05,0.22,30.53,23.68,876.0,18.46,683.0,23.81,1.84,68.0,6.05,1.46,1.14,42.0,0.51,0.0,0.46,0.59,0.0,9.0,0.94,0.43,1.24,0.3,0.35,27.0,0.73,11.0,0.38,16.0,0.56,17.0,0.59,224.0,7.81,2.37,46.0,1.6,22.0,0.77,47.83,0.0,0.0,0.0,0.0,0.0,77.97,40.74,0.68,0.87,25.0,0.0,0.0,0.11,0.14,4.0,0.7,0.91,26.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.0,0.0,0.0,0.07,0.05,2.0,0.0,11.11,12.0,0.32,0.42,1.01,0.78,29.0,13.0,0.45,6.8,5.27,195.0,89.0,3.1,2.41,45.64,19.0,0.66,24.11,54.0,1.46,1.88,0.0
2211,Filip Đuričić,32,30/01/1992,Serie A,2022/2023,Midfielder,Sampdoria,Serbia,6.71,2185,1056,1129,32,16,16,3,1,2,0,0,0,0,0,3,2,1,44,13,31,9,0,0.12,0.0,0.12,0.09,0.16,728,1.81,50,68,243,0,0.37,6.71,0.0,28.96,22.0,704.0,17.59,563.0,23.16,1.03,33.0,1.28,1.65,1.25,40.0,1.44,0.0,0.22,0.97,0.0,6.33,0.78,0.22,1.97,0.38,0.44,19.0,0.59,12.0,0.49,7.0,0.29,7.0,0.29,41.0,1.69,1.36,63.0,2.59,31.0,1.28,49.21,0.0,0.0,0.0,0.0,0.0,79.97,63.16,0.56,0.74,18.0,0.0,0.0,0.19,0.25,6.0,0.22,0.29,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,48.0,1.5,1.97,1.56,1.19,38.0,14.0,0.58,12.18,9.25,296.0,133.0,5.47,4.16,44.93,46.0,1.89,36.59,15.0,0.47,0.62,0.0
